Stock,Date,Close
META,10-06-2016,$128.74
META,10-05-2016,$128.47
META,10-04-2016,$128.19
META,10-03-2016,$128.77
META,09-30-2016,$128.27
META,09-29-2016,$128.09
META,09-28-2016,$129.23
META,09-27-2016,$128.69
META,09-26-2016,$127.31
META,09-23-2016,$127.96
META,09-22-2016,$130.08
META,09-21-2016,$129.94
META,09-20-2016,$128.64
META,09-19-2016,$128.65
META,09-16-2016,$129.07
META,09-15-2016,$128.35
META,09-14-2016,$127.77
META,09-13-2016,$127.21
META,09-12-2016,$128.69
META,09-09-2016,$127.10
META,09-08-2016,$130.27
META,09-07-2016,$131.05
META,09-06-2016,$129.73
META,09-02-2016,$126.51
META,09-01-2016,$126.17
META,08-31-2016,$126.12
META,08-30-2016,$125.84
META,08-29-2016,$126.54
META,08-26-2016,$124.96
META,08-25-2016,$123.89
META,08-24-2016,$123.48
META,08-23-2016,$124.37
META,08-22-2016,$124.15
META,08-19-2016,$123.56
META,08-18-2016,$123.91
META,08-17-2016,$124.37
META,08-16-2016,$123.30
META,08-15-2016,$123.90
META,08-12-2016,$124.88
META,08-11-2016,$124.90
META,08-10-2016,$124.88
META,08-09-2016,$125.06
META,08-08-2016,$125.26
META,08-05-2016,$125.15
META,08-04-2016,$124.36
META,08-03-2016,$122.51
META,08-02-2016,$123.09
META,08-01-2016,$124.31
META,07-29-2016,$123.94
META,07-28-2016,$125.00
META,07-27-2016,$123.34
META,07-26-2016,$121.22
META,07-25-2016,$121.63
META,07-22-2016,$121.00
META,07-21-2016,$120.61
META,07-20-2016,$121.92
META,07-19-2016,$120.61
META,07-18-2016,$119.37
META,07-15-2016,$116.86
META,07-14-2016,$117.29
META,07-13-2016,$116.78
META,07-12-2016,$117.93
META,07-11-2016,$117.87
META,07-08-2016,$117.24
META,07-07-2016,$115.85
META,07-06-2016,$116.70
META,07-05-2016,$114.00
META,07-01-2016,$114.19
META,06-30-2016,$114.28
META,06-29-2016,$114.16
META,06-28-2016,$112.70
META,06-27-2016,$108.97
META,06-24-2016,$112.08
META,06-23-2016,$115.08
META,06-22-2016,$113.91
META,06-21-2016,$114.38
META,06-20-2016,$113.37
META,06-17-2016,$113.02
META,06-16-2016,$114.39
META,06-15-2016,$114.60
META,06-14-2016,$114.94
META,06-13-2016,$113.95
META,06-10-2016,$116.62
META,06-09-2016,$118.56
META,06-08-2016,$118.39
META,06-07-2016,$117.76
META,06-06-2016,$118.79
META,06-03-2016,$118.47
META,06-02-2016,$118.93
META,06-01-2016,$118.78
META,05-31-2016,$118.81
META,05-27-2016,$119.38
META,05-26-2016,$119.47
META,05-25-2016,$117.89
META,05-24-2016,$117.70
META,05-23-2016,$115.97
META,05-20-2016,$117.35
META,05-19-2016,$116.81
META,05-18-2016,$117.65
META,05-17-2016,$117.35
META,05-16-2016,$118.67
META,05-13-2016,$119.81
META,05-12-2016,$120.28
META,05-11-2016,$119.52
META,05-10-2016,$120.50
META,05-09-2016,$119.24
META,05-06-2016,$119.49
META,05-05-2016,$117.81
META,05-04-2016,$118.06
META,05-03-2016,$117.43
META,05-02-2016,$118.57
META,04-29-2016,$117.58
META,04-28-2016,$116.73
META,04-27-2016,$108.89
META,04-26-2016,$108.76
META,04-25-2016,$110.10
META,04-22-2016,$110.56
META,04-21-2016,$113.44
META,04-20-2016,$112.42
META,04-19-2016,$112.29
META,04-18-2016,$110.45
META,04-15-2016,$109.64
META,04-14-2016,$110.84
META,04-13-2016,$110.51
META,04-12-2016,$110.61
META,04-11-2016,$108.99
META,04-08-2016,$110.63
META,04-07-2016,$113.64
META,04-06-2016,$113.71
META,04-05-2016,$112.22
META,04-04-2016,$112.55
META,04-01-2016,$116.06
META,03-31-2016,$114.10
META,03-30-2016,$114.70
META,03-29-2016,$116.14
META,03-28-2016,$113.69
META,03-24-2016,$113.05
META,03-23-2016,$112.54
META,03-22-2016,$112.25
META,03-21-2016,$111.85
META,03-18-2016,$111.45
META,03-17-2016,$111.02
META,03-16-2016,$112.18
META,03-15-2016,$110.67
META,03-14-2016,$109.89
META,03-11-2016,$109.41
META,03-10-2016,$107.32
META,03-09-2016,$107.51
META,03-08-2016,$105.93
META,03-07-2016,$105.73
META,03-04-2016,$108.39
META,03-03-2016,$109.58
META,03-02-2016,$109.95
META,03-01-2016,$109.82
META,02-29-2016,$106.92
META,02-26-2016,$107.92
META,02-25-2016,$108.07
META,02-24-2016,$106.88
META,02-23-2016,$105.46
META,02-22-2016,$107.16
META,02-19-2016,$104.57
META,02-18-2016,$103.47
META,02-17-2016,$105.20
META,02-16-2016,$101.61
META,02-12-2016,$102.01
META,02-11-2016,$101.91
META,02-10-2016,$101.00
META,02-09-2016,$99.54
META,02-08-2016,$99.75
META,02-05-2016,$104.07
META,02-04-2016,$110.49
META,02-03-2016,$112.69
META,02-02-2016,$114.61
META,02-01-2016,$115.09
META,01-29-2016,$112.21
META,01-28-2016,$109.11
META,01-27-2016,$94.45
META,01-26-2016,$97.34
META,01-25-2016,$97.01
META,01-22-2016,$97.94
META,01-21-2016,$94.16
META,01-20-2016,$94.35
META,01-19-2016,$95.26
META,01-15-2016,$94.97
META,01-14-2016,$98.37
META,01-13-2016,$95.44
META,01-12-2016,$99.37
META,01-11-2016,$97.51
META,01-08-2016,$97.33
META,01-07-2016,$97.92
META,01-06-2016,$102.97
META,01-05-2016,$102.73
META,01-04-2016,$102.22
META,12-31-2015,$104.66
META,12-30-2015,$106.22
META,12-29-2015,$107.26
META,12-28-2015,$105.93
META,12-24-2015,$105.02
META,12-23-2015,$104.63
META,12-22-2015,$105.51
META,12-21-2015,$104.77
META,12-18-2015,$104.04
META,12-17-2015,$106.22
META,12-16-2015,$106.79
META,12-15-2015,$104.55
META,12-14-2015,$104.66
META,12-11-2015,$102.12
META,12-10-2015,$105.42
META,12-09-2015,$104.60
META,12-08-2015,$106.49
META,12-07-2015,$105.61
META,12-04-2015,$106.18
META,12-03-2015,$104.38
META,12-02-2015,$106.07
META,12-01-2015,$107.12
META,11-30-2015,$104.24
META,11-27-2015,$105.45
META,11-25-2015,$105.41
META,11-24-2015,$105.74
META,11-23-2015,$106.95
META,11-20-2015,$107.32
META,11-19-2015,$106.26
META,11-18-2015,$107.77
META,11-17-2015,$105.13
META,11-16-2015,$104.04
META,11-13-2015,$103.95
META,11-12-2015,$108.02
META,11-11-2015,$109.01
META,11-10-2015,$107.91
META,11-09-2015,$106.49
META,11-06-2015,$107.095
META,11-05-2015,$108.76
META,11-04-2015,$103.94
META,11-03-2015,$102.58
META,11-02-2015,$103.31
META,10-30-2015,$101.97
META,10-29-2015,$104.88
META,10-28-2015,$104.20
META,10-27-2015,$103.70
META,10-26-2015,$103.77
META,10-23-2015,$102.19
META,10-22-2015,$99.67
META,10-21-2015,$97.11
META,10-20-2015,$97.00
META,10-19-2015,$98.47
META,10-16-2015,$97.54
META,10-15-2015,$95.96
META,10-14-2015,$94.07
META,10-13-2015,$94.12
META,10-12-2015,$94.26
META,10-09-2015,$93.24
META,10-08-2015,$92.47
META,10-07-2015,$92.40
META,10-06-2015,$92.80
META,10-05-2015,$94.01
META,10-02-2015,$92.07
META,10-01-2015,$90.95
META,09-30-2015,$89.90
META,09-29-2015,$86.67
META,09-28-2015,$89.21
META,09-25-2015,$92.77
META,09-24-2015,$94.41
META,09-23-2015,$93.97
META,09-22-2015,$92.96
META,09-21-2015,$95.55
META,09-18-2015,$94.40
META,09-17-2015,$94.34
META,09-16-2015,$93.45
META,09-15-2015,$92.90
META,09-14-2015,$92.31
META,09-11-2015,$92.05
META,09-10-2015,$91.98
META,09-09-2015,$90.44
META,09-08-2015,$89.53
META,09-04-2015,$88.26
META,09-03-2015,$88.15
META,09-02-2015,$89.89
META,09-01-2015,$87.23
META,08-31-2015,$89.43
META,08-28-2015,$91.01
META,08-27-2015,$89.73
META,08-26-2015,$87.19
META,08-25-2015,$83.00
META,08-24-2015,$82.09
META,08-21-2015,$86.06
META,08-20-2015,$90.56
META,08-19-2015,$95.31
META,08-18-2015,$95.17
META,08-17-2015,$93.93
META,08-14-2015,$94.42
META,08-13-2015,$93.43
META,08-12-2015,$94.19
META,08-11-2015,$93.62
META,08-10-2015,$94.15
META,08-07-2015,$94.30
META,08-06-2015,$95.12
META,08-05-2015,$96.44
META,08-04-2015,$94.06
META,08-03-2015,$94.14
META,07-31-2015,$94.01
META,07-30-2015,$95.21
META,07-29-2015,$96.99
META,07-28-2015,$95.29
META,07-27-2015,$94.17
META,07-24-2015,$96.95
META,07-23-2015,$95.44
META,07-22-2015,$97.04
META,07-21-2015,$98.39
META,07-20-2015,$97.91
META,07-17-2015,$94.97
META,07-16-2015,$90.85
META,07-15-2015,$89.76
META,07-14-2015,$89.68
META,07-13-2015,$90.10
META,07-10-2015,$87.95
META,07-09-2015,$85.88
META,07-08-2015,$85.65
META,07-07-2015,$87.22
META,07-06-2015,$87.55
META,07-02-2015,$87.285
META,07-01-2015,$86.91
META,06-30-2015,$85.765
META,06-29-2015,$85.80
META,06-26-2015,$88.01
META,06-25-2015,$87.98
META,06-24-2015,$88.86
